0.1236603462489695;0.46313799621928187
0.3380049464138499;0.7844990548204152
0.560593569661995;0.7844990548204152
0.717230008244023;0.6143667296786397
0.8573784006595219;0.29300567107750375
0.9480626545754328;-0.06616257088846922
1.01401483924155;-0.3119092627599249
1.1624072547403133;-0.5954631379962194
1.3602638087386645;-0.6710775047258979
1.7230008244023085;-0.5954631379962194
1.9455894476504534;-0.3875236294896025
2.0527617477328937;-0.08506616257088861
2.2506183017312447;0.29300567107750375
2.4154987633965375;0.5387523629489603
2.5474031327287716;0.5765595463137991
2.7617477328936517;0.5576559546313797
2.9183841714756804;0.3686200378071831
3.0502885408079146;0.17958412098298648
3.1327287716405605;-0.29300567107750464
3.314097279472383;-0.6710775047258979
3.4954657873042043;-0.784499054820416
3.8994229183841718;-0.6899810964083173
4.0313272877164055;-0.5009451795841207
4.361088211046991;-0.047258979206048934
4.427040395713108;0.06616257088846833
